CIK,Ticker,Date,% day,% week,% month,10day Vol,Percent Change,Increased?,flesch reading ease,flesch kincaid,gunning fog,smog index,ARI,coleman,linsear,dale chall,TextBlob,NLTK neg,NLTK neu,NLTK pos
1034592,OMCM,3/28/2017,#N/A,#N/A,-0.879120879,#N/A,#N/A,#N/A,42.72,12.3,10,8.8,14.6,14.68,13.5,6.11,0.051482781,0.033,0.824,0.143
1034594,BAYK,3/22/2017,0.561797753,2.808988764,6.966292135,#N/A,5.411499436,1,42.72,12.3,10,8.8,14.8,14.79,10.5,5.87,0.052245459,0.04,0.812,0.149
1034670,ALV,2/23/2017,0.816171586,-2.287178514,-7.801081902,0.004554204,-0.9375,0,37.64,14.2,12,11.2,17,14.92,7.5,6.1,0.082877914,0.054,0.796,0.149
1034842,RIGL,3/7/2017,-7.547169811,4.150943396,11.32075472,0.067037903,#N/A,#N/A,41.7,12.7,10.4,11.2,15,14.56,8.5,6.01,0.051610876,0.043,0.809,0.147
1035002,VLO,2/23/2017,0.675878642,-1.486933013,0.19525383,0.010691421,1.075594607,1,40.69,13.1,10.8,11.2,16.5,15.61,18.5,6.11,0.035317022,0.058,0.817,0.125
1035092,SHBI,3/16/2017,1.378070701,-1.258238466,-3.355302576,0.008889864,1.444043321,1,45.76,11.1,8.8,8.8,13.7,14.61,11,5.93,0.060449193,0.059,0.797,0.144
1035201,CWT,2/23/2017,0,2.668539326,5.758426966,0.020271358,4.225352113,1,40.69,13.1,10.8,11.2,16,15.21,11,6.07,0.050394528,0.045,0.843,0.112
1035267,ISRG,2/6/2017,0,1.807156632,9.265052496,0.002723983,-0.100729105,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.05226078,0.053,0.827,0.12
1035443,ARE,1/31/2017,-0.465491004,-1.620266762,-0.125324501,0.008767794,-3.459343795,0,42.72,12.3,10,8.8,15.6,15.66,6,5.66,0.060786942,0.055,0.81,0.135
1035688,SEM,2/23/2017,0.386100386,-2.702702703,-12.35521236,0.017920155,9.689922481,1,40.69,13.1,10.8,11.2,16.4,15.66,14,6.17,0.032100455,0.043,0.846,0.11
1035748,CALD,3/2/2017,-1.604278075,-7.486631016,2.673796791,0.019271505,6.14973262,1,42.72,12.3,10,11.2,14.9,14.85,11,5.79,0.064193298,0.047,0.806,0.147
1035976,FNCB,3/10/2017,3.703703704,2.222222222,5.037037037,#N/A,0.153846154,0,42.72,12.3,10,11.2,15.2,15.26,8.5,6.03,0.074482043,0.046,0.801,0.153
1035983,FIX,2/23/2017,-1.032448378,-0.294985251,2.949852507,0.011788614,14.6884273,1,41.7,12.7,10.4,11.2,15.9,15.37,8,6.17,0.06003488,0.052,0.816,0.132
1036030,WAYN,3/16/2017,0.465049408,-0.640894487,-3.6822402,0.010246258,0.953449243,0,39.67,13.4,11.2,11.2,16.3,14.97,13.5,6.14,0.053908696,0.052,0.807,0.141
1036044,INVE,3/28/2017,7.191316147,-5.834464043,33.24287653,0.04723094,-0.546448087,0,40.69,13.1,10.8,11.2,16.3,15.5,10.5,6.38,0.052173384,0.054,0.815,0.131
1036262,INTT,3/27/2017,0,0.787401575,20.47244094,0.034009045,0,0,36.63,14.6,12.4,11.2,17.8,14.86,11,6.67,0.0898391,0.04,0.849,0.111
1036848,ACY,3/9/2017,10.73170732,2.390243902,3.414634146,0.018192109,4.411764706,1,39.67,13.4,11.2,11.2,16.1,14.97,13.5,5.84,0.054443212,0.047,0.823,0.13
1037016,NIHD,3/9/2017,-5.714285714,-17.14285714,-34.28571429,0.047681777,-27.02702703,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.054640832,0.045,0.829,0.126
1037131,PNTV,4/17/2017,0,19.5373397,34.58637164,0.068204634,-1.379310345,0,34.6,15.4,13.2,11.2,18.4,14.57,11.5,5.92,0.061123354,0.041,0.799,0.16
1037390,GRIF,2/10/2017,1.105642633,1.598746082,3.166144201,0.013876663,1.705622236,1,42.72,12.3,10,8.8,15,14.79,3,1.76,0.014627105,0.036,0.84,0.125
1037540,BXP,2/28/2017,0.91611795,2.039793873,6.312625251,0.006631982,-1.458392908,0,42.72,12.3,10,8.8,14.7,14.91,11,6,0.011749259,0.048,0.835,0.117
1037646,MTD,2/2/2017,1.680401455,3.406841306,2.875097832,#N/A,6.23880597,1,40.69,13.1,10.8,11.2,15.3,14.28,7,1.85,0.060995654,0.043,0.804,0.153
1037868,AME,2/23/2017,0.723065799,1.807664497,8.279103398,0.007661461,-1.229434099,0,32.22,14.2,10.8,11.2,16.5,15.84,8.5,6.05,0.055046573,0.035,0.845,0.12
1037976,JLL,2/23/2017,0.017219113,2.135170039,14.29186397,0.018064652,-1.478727084,0,38.66,13.8,11.6,11.2,16.9,14.92,6,5.82,0.094379498,0.051,0.811,0.138
1038074,SLAB,2/1/2017,1.998519615,0.370096225,3.10880829,0.022257218,7.745398773,1,39.67,13.4,11.2,11.2,16,14.34,9,5.89,0.050400948,0.042,0.799,0.159
1038133,HSKA,3/6/2017,0,8.03349174,9.300746775,0.043933666,1.884491741,1,39.67,13.4,11.2,11.2,16,14.92,13.5,5.73,0.057873923,0.041,0.792,0.167
1038205,OZRK,3/1/2017,1.973333333,2.097777778,0.995555556,0.011005279,0.767403618,0,38.66,13.8,11.6,11.2,17.2,15.61,11,6.21,0.060398112,0.046,0.801,0.153
1038222,WRP,3/9/2017,#N/A,#N/A,#N/A,#N/A,-25,0,40.69,13.1,10.8,11.2,15.7,14.63,14,6.13,0.037742333,0.038,0.839,0.123
1038277,INIS,3/31/2017,0.935864713,8.045173246,12.59046886,0.04168686,-6.832298137,0,35.61,15,12.8,11.2,18.5,14.97,14,5.81,0.045468585,0.038,0.836,0.126
1038357,PXD,2/17/2017,-3.486670152,-1.212754835,6.001045478,0.02460447,0.232907199,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.039522756,0.045,0.822,0.134
1039399,FORM,3/15/2017,#N/A,-0.913242009,-11.41552511,0.011093415,0.458715596,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.068929897,0.05,0.81,0.14
1039684,OKE,2/28/2017,0.652741514,-0.83923909,-1.864975755,0.013470167,3.823805061,1,39.67,13.4,11.2,11.2,16.4,15.09,8.5,5.78,0.044271984,0.053,0.797,0.15
1039828,AEL,2/27/2017,0,-2.198211624,10.24590164,0.00942359,-0.443951165,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.094138194,0.05,0.781,0.169
1040161,PXLW,3/8/2017,-3.856041131,-3.856041131,8.997429306,0.049231901,12.14470284,1,40.69,13.1,10.8,11.2,16.1,15.09,19,5.91,0.061605045,0.05,0.826,0.124
1040426,SYNT,3/2/2017,0.665557404,-4.270660011,-17.2490294,0.009832353,-2.329450915,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.061566023,0.041,0.821,0.137
1040593,CRZO,2/27/2017,0,-6.261799874,-13.49905601,0.023803554,-0.397796818,0,31.55,16.6,14.4,11.2,20,15.04,11,2.11,0.044549348,0.05,0.818,0.132
1040719,WAC,8/9/2017,-10.54455446,-102.970297,-117.8217822,0.130965742,-2.560883756,0,38.66,13.8,11.6,11.2,16.4,14.45,9,6.02,0.055461567,0.042,0.798,0.16
1040799,FOFN,6/23/2017,-1.282916948,#N/A,-1.620526671,#N/A,2.560637795,1,40.69,13.1,10.8,8.8,15.4,14.57,11,5.77,0.056747912,0.043,0.817,0.141
1040829,RHP,2/28/2017,1.565962476,3.648988034,6.662727138,0.018336221,-2.871946706,0,41.03,15,14,11.2,18.4,13.59,6,5.97,0.045741827,0.044,0.812,0.144
1040850,CMIB,3/31/2017,#N/A,1.569815478,6.210410355,0.004984511,0.409636881,0,40.69,13.1,10.8,11.2,16.3,15.61,13.5,6.56,0.031601002,0.041,0.808,0.151
1040896,IDN,3/30/2017,-8.878504673,-7.102803738,-21.4953271,0.049090879,12.5,1,41.7,12.7,10.4,8.8,15,14.5,3,5.53,0.06634391,0.041,0.842,0.117
1040971,SLG,2/21/2017,0,0.82733813,3.012589928,0.004017754,0.089031339,0,39.67,13.4,11.2,11.2,16.7,15.55,14,6.35,0.040841511,0.047,0.818,0.135
1041024,RMTI,3/15/2017,-6.921675774,-8.561020036,-8.196721311,0.010208106,10.01821494,1,-66.25,27.2,9.6,14.6,44.6,52.15,3.5,6.26,0.04735838,0.046,0.815,0.139
1041061,YUM,2/22/2017,-3.034901366,-3.702579666,2.382397572,0.008319661,-2.837298655,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.054470618,0.035,0.837,0.128
1041379,PLKI,3/27/2017,0,0,0.025322867,9.34E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.041990595,0.039,0.82,0.142
1041550,HFBC,3/15/2017,-0.692041523,-2.422145329,-5.882352941,0.01329069,-0.956284153,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.056106005,0.046,0.816,0.138
1041859,PLCE,3/23/2017,2.428632297,-0.596506178,14.27354069,0.013031565,2.067183463,1,38.66,13.8,11.6,11.2,17.1,15.26,14,5.79,0.037825445,0.045,0.814,0.14
1042046,AFG,2/24/2017,-0.7623081,1.058761249,7.623080995,0.005633435,-0.599810586,0,51.18,11.1,10,8.8,14.4,14.33,13.5,6.15,0.068320465,0.083,0.781,0.136
1042187,CTIB,3/31/2017,-0.015764306,-4.219579268,-5.971168836,0.02388955,#N/A,#N/A,43.73,11.9,9.6,8.8,14.6,14.91,14,5.81,0.056640189,0.021,0.85,0.129
1042729,MBWM,3/6/2017,0,0.668250668,3.029403029,0.006037804,-0.059665871,0,37.64,14.2,12,11.2,17.8,15.38,7,6.14,0.071950643,0.049,0.787,0.164
1042776,PDM,5/8/2017,0,-0.689972401,-1.701931923,0.014404491,-0.742804085,0,39.67,13.4,11.2,11.2,15.7,14.28,8,5.7,0.058734534,0.052,0.798,0.15
1042810,EQY,2/28/2017,1.11662531,3.256823821,3.691066998,0.008401751,-4.252017381,0,42.72,12.3,10,8.8,14.9,15.14,11,6.12,0.050617754,0.039,0.797,0.163
1042893,DRQ,2/28/2017,-3.006329114,-1.107594937,0.474683544,0.033190852,-11.02831595,0,42.72,12.3,10,11.2,15.3,15.55,13.5,5.8,0.03408083,0.049,0.861,0.09
1043000,CSU,3/1/2017,-7.306501548,-6.873065015,-3.777089783,0.031827418,-9.880952381,0,42.72,12.3,10,8.8,14.4,14.56,8,6.17,0.050879412,0.037,0.819,0.144
1043186,AETI,3/28/2017,3.414634146,4.87804878,2.43902439,0.036367433,7.05,1,40.69,13.1,10.8,11.2,15.9,14.97,8,5.81,0.046486218,0.048,0.822,0.13
1043219,NLY,2/23/2017,0.642791552,3.03030303,5.968778696,0.010113774,#N/A,#N/A,46.78,10.7,8.4,8.8,13.3,15.02,8,5.98,0.068702498,0.057,0.773,0.17
1043277,CHRW,3/1/2017,0.681790009,1.611503657,4.103136234,0.003050186,0.199079258,0,41.7,12.7,10.4,11.2,15.7,15.37,14,6.04,0.053900981,0.03,0.834,0.136
1043337,SRI,3/2/2017,5.23415978,5.509641873,10.68870523,0.014797345,5.263157895,1,23.43,19.7,17.6,13,23.8,14.75,6.5,2.28,0.048446428,0.049,0.819,0.133
1043509,SAH,2/27/2017,0,-5.960264901,-0.441501104,0.047590325,-4.824561404,0,36.63,14.6,12.4,11.2,17.8,15.26,11,6.04,0.036590251,0.031,0.791,0.178
1043604,JNPR,2/24/2017,-1.384943182,0.355113636,0.568181818,0.005225025,-0.351741119,0,40.69,13.1,10.8,11.2,16,15.09,8.5,6.81,0.060105471,0.058,0.796,0.146
1043894,EVTN,4/14/2017,-13.04347826,-18.69565217,52.93478261,0.184951776,0,0,39.67,13.4,11.2,11.2,16.5,15.44,8,6.08,0.063833453,0.042,0.831,0.128
1044777,VDSI,3/10/2017,-0.393700787,-2.755905512,-20.86614173,0.024610693,3.968253968,1,43.73,11.9,9.6,11.2,15,15.55,6.5,6,0.057097229,0.049,0.798,0.152
1045309,GRA,2/23/2017,0.638800167,0.847104569,3.735592279,0.005386932,-1.058348419,0,47.12,12.7,11.6,11.2,15.8,13.7,7,1.9,0.041933738,0.039,0.806,0.155
1045425,RAS,5/1/2017,0,-1.307189542,-2.941176471,0.004612336,0.64516129,0,43.73,11.9,9.6,8.8,14,14.33,6,5.62,0.06023187,0.05,0.786,0.164
1045450,EPR,3/1/2017,-0.912527702,0.365011081,4.249771868,0.003976799,-1.013513514,0,29.52,17.3,15.2,11.2,20.5,14.34,8.5,6.16,0.037757219,0.053,0.798,0.149
1045810,NVDA,3/1/2017,-0.973118798,-7.351382599,-6.86964062,0.032520126,-2.443831297,0,42.72,12.3,10,8.8,14.6,14.56,8.5,5.71,0.035149682,0.033,0.803,0.164
1046025,HFWA,3/9/2017,-2.685950413,-5.165289256,-3.719008264,0.014117286,-1.033057851,0,40.69,13.1,10.8,11.2,16.2,15.21,13.5,6.19,0.066056042,0.045,0.806,0.149
1046203,GFED,3/24/2017,0.344197531,-0.148148148,-0.098765432,0.02106493,-0.843892311,0,40.69,13.1,10.8,11.2,16.2,15.55,11,6.06,0.059198349,0.053,0.8,0.147
1046257,INGR,2/22/2017,0.329435019,1.169494317,-3.286114314,0.005981825,0.213079823,0,42.72,12.3,10,8.8,15.5,15.32,6,5.75,0.052074479,0.044,0.813,0.143
1046311,CHH,2/27/2017,0,-3.485477178,7.219917012,0.006258684,-0.492610837,0,38.66,13.8,11.6,11.2,16.4,14.34,11,5.98,0.073461421,0.034,0.801,0.165
1046327,RNWK,4/28/2017,-2.237136465,-1.118568233,-2.013422819,0.012951221,1.535087719,1,38.66,13.8,11.6,11.2,17.4,15.55,11,5.92,0.049734975,0.043,0.8,0.157
1046568,CECO,2/23/2017,2.947368421,0.210526316,-4.210526316,0.016843726,-12.42105263,0,33.58,15.8,13.6,11.2,18.9,15.04,8.5,6.52,0.060099703,0.049,0.828,0.123
1046995,EMAN,9/1/2017,0,1.338095238,-21.42857143,0.029113272,#N/A,#N/A,39.67,13.4,11.2,11.2,16.9,15.55,9,5.86,0.044216388,0.045,0.827,0.128
1047122,RTN,2/15/2017,-0.171515272,2.170327858,4.056995844,0.004064647,0.687148992,0,41.7,12.7,10.4,11.2,15.6,15.32,13.5,6.16,0.04202546,0.036,0.837,0.128
1047127,AMKR,2/24/2017,-0.796019901,0.696517413,1.393034826,0.032396674,-2.857142857,0,42.72,12.3,10,8.8,15,15.03,6,5.81,0.059861451,0.062,0.815,0.123
1047166,URI,1/25/2017,3.347826087,6.547826087,5.652173913,0.012198377,11.83874659,1,40.69,13.1,10.8,11.2,16.1,15.09,11,5.8,0.059411103,0.047,0.801,0.153
1047170,EVBS,5/1/2017,0,4.268292683,8.013937282,0.02141394,0.494604317,0,41.7,12.7,10.4,11.2,15.9,15.2,14.5,6.08,0.059854821,0.05,0.803,0.147
1047335,NHC,2/15/2017,0.013772208,1.211954276,#N/A,0.007488393,1.000274048,1,43.73,11.9,9.6,8.8,14.3,14.5,14.5,5.74,0.071510473,0.055,0.801,0.144
1047340,FDP,2/21/2017,0,5.274295947,1.741819958,0.015879791,-7.024181609,0,40.69,13.1,10.8,11.2,15.4,14.39,8.5,5.71,0.061588403,0.042,0.826,0.132
1047862,ED,2/16/2017,0.637893594,-1.967969598,-0.285016287,0.006929625,-0.271370421,0,39.67,13.4,11.2,11.2,16.4,15.09,5,6.16,0.05370932,0.045,0.829,0.125
1047881,TALN,3/28/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.64,14.2,12,11.2,16.3,13.99,11,5.77,0.055303113,0.036,0.82,0.144
1047884,ANH,2/28/2017,0.366300366,1.648351648,4.212454212,0.002978101,#N/A,#N/A,38.66,13.8,11.6,11.2,17,15.5,9,6.31,0.046337656,0.051,0.788,0.161
1048286,MAR,2/21/2017,0,1.38920262,4.958210978,0.008643274,-0.352312763,0,33.58,15.8,13.6,11.2,18.8,14.63,8,5.92,0.070677533,0.043,0.812,0.145
1048477,BMRN,2/27/2017,0,-3.415081366,0.882420353,0.017357347,2.521283563,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.035945845,0.044,0.82,0.136
1049502,MKSI,3/1/2017,-0.375657401,-2.178812923,0.450788881,0.01001191,0.990853659,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.052245337,0.053,0.804,0.143
1049606,CIX,3/1/2017,0,-0.333333333,3.666666667,#N/A,-3.020134228,0,43.73,11.9,9.6,8.8,14.3,14.91,13.5,5.63,0.046682531,0.038,0.844,0.118
1049782,BRKL,3/1/2017,0.308641975,1.851851852,1.234567901,0.006290904,-1.261829653,0,41.7,12.7,10.4,8.8,15.6,15.08,7,5.79,0.066577546,0.056,0.801,0.143
1050441,EGBN,3/1/2017,0.788022065,2.285263987,3.703703704,0.009308587,0.481927711,0,34.26,13.5,10,11.2,16.3,16.3,13.5,6.03,0.063621036,0.048,0.799,0.153
1050446,MSTR,2/10/2017,2.482715273,-0.916614289,-3.464802011,0.01560503,0.69996316,0,41.7,12.7,10.4,8.8,15.6,14.79,6.5,5.58,0.057326808,0.044,0.834,0.122
1050606,SALM,3/15/2017,-1.408450704,-0.704225352,2.816901408,0.021213316,4.964539007,1,39.67,13.4,11.2,11.2,16.4,15.03,11,5.95,0.068673378,0.041,0.824,0.135
1050743,PGC,3/14/2017,-0.133555927,-2.938230384,-5.742904841,0.006909591,-1.55474694,0,31.21,14.6,11.2,11.2,17.1,16.02,13.5,6.27,0.059707354,0.05,0.807,0.143
1050797,COLM,2/23/2017,-0.071174377,-2.241992883,0.676156584,0.007203889,-0.677241134,0,40.69,13.1,10.8,11.2,15.8,14.68,14.5,5.86,0.061100526,0.054,0.817,0.129
1050825,SCS,4/14/2017,-1.547987616,-1.238390093,-3.095975232,0.013569497,0.310559006,0,38.66,13.8,11.6,11.2,16.9,15.38,14,1.98,0.04149872,0.043,0.802,0.155
1050915,PWR,3/1/2017,-0.079009745,-1.501185146,3.845140901,0.013342807,0.535905681,0,43.73,11.9,9.6,8.8,14.7,14.91,12,6,0.039902463,0.051,0.82,0.129
1051343,CWBC,3/14/2017,-2.232235908,-4.217327868,-3.472918383,0.025536907,3.482587065,1,42.72,12.3,10,8.8,15.2,15.08,8,5.79,0.073468917,0.054,0.804,0.143
1051470,CCI,2/22/2017,1.261759823,0.807969009,3.818483675,0.006171845,1.4,1,41.7,12.7,10.4,8.8,15.9,15.43,8.5,5.72,0.013081877,0.043,0.836,0.121
1051512,TDS,2/24/2017,-5.111821086,0.031948882,#N/A,0.030932642,-12.98899756,0,41.7,12.7,10.4,11.2,15.4,14.91,11,5.87,0.057755296,0.043,0.817,0.14
1051627,AXTI,2/27/2017,0,2.614379085,18.95424837,0.057722434,1.428571429,1,42.72,12.3,10,8.8,14.9,14.91,8.5,6.16,0.033233027,0.051,0.822,0.127
1052054,EVOL,3/28/2017,-1.647995155,-3.810718457,-1.647995155,0.026674013,2.127659574,1,39.67,13.4,11.2,11.2,16.5,15.5,6.5,6.07,0.056078833,0.045,0.824,0.131
1052100,WDR,2/24/2017,-2.660989888,2.022352315,-1.543374135,0.012298033,1.207349081,1,42.72,12.3,10,8.8,14.6,14.5,6,5.97,0.055829685,0.048,0.798,0.153
1052595,RLH,3/31/2017,0.714285714,2.144285714,-7.142857143,0.008573061,-0.714285714,0,38.66,13.8,11.6,11.2,17,15.38,11,5.87,0.073421291,0.052,0.82,0.129
1052752,GTY,3/2/2017,-1.227464519,-0.498657461,0.920598389,0.004854959,-1.138088012,0,39.67,13.4,11.2,11.2,16.4,15.44,8.5,5.83,0.062682521,0.052,0.823,0.126
1053352,HTBK,3/3/2017,-2.335456476,-1.132342534,-0.141542817,0.008677326,0.854092527,0,42.72,12.3,10,8.8,14.9,15.08,12,6.28,0.061756917,0.066,0.796,0.138
1053374,IPAS,3/14/2017,-10.28037383,-17.75700935,-17.75700935,0.031033286,-8.181818182,0,25.46,18.9,16.8,13,22.1,14.05,8.5,2.3,0.045996559,0.046,0.836,0.118
1053532,LHO,2/22/2017,0.266755585,-2.134044682,0.400133378,0.010407073,-3.81270903,0,42.72,12.3,10,11.2,14.9,14.62,8,5.99,0.036037141,0.043,0.801,0.156
1053584,MCBC,2/16/2017,0.89197225,5.252725471,0.792864222,0.011200659,0.39408867,0,41.7,12.7,10.4,8.8,15.3,14.39,19.5,5.88,0.049425139,0.057,0.807,0.137
1053650,OME,3/1/2017,1.747572816,1.359223301,0.194174757,0.011770813,-21.41453831,0,38.66,13.8,11.6,11.2,16.9,15.09,11.5,6.01,0.033753458,0.043,0.838,0.119
1053706,CRAI,3/15/2017,2.746636771,0.112107623,4.708520179,0.006077297,1.461084574,1,40.69,13.1,10.8,8.8,15.3,14.33,7,6,0.048250531,0.053,0.793,0.154
1054274,ALQA,3/14/2017,-954.8523207,-1267.088608,-870.464135,4.147612393,-0.351432086,0,28.17,15.8,12.4,11.2,17.9,15.32,14.5,6.52,0.040761483,0.046,0.801,0.153
1054721,BSQR,2/21/2017,0,-2.586206897,-0.862068966,0.007092519,-12.66375546,0,39.67,13.4,11.2,11.2,16,14.63,8,5.61,0.072219173,0.053,0.814,0.133
1055160,MFA,2/16/2017,-0.502512563,-1.005025126,1.256281407,0.002630862,-0.746268657,0,41.7,12.7,10.4,11.2,15.8,15.37,8.5,6.02,0.074682544,0.049,0.792,0.159
1055454,SCHS,3/15/2017,#N/A,-171.4285714,#N/A,#N/A,#N/A,#N/A,44.75,11.5,9.2,8.8,13.9,14.97,14,5.95,0.083551503,0.034,0.832,0.134
1056087,MNI,3/6/2017,0,-2.010968921,-10.87751371,0.023641508,1.930501931,1,40.69,13.1,10.8,11.2,15.7,14.85,13.5,6.37,0.054869152,0.039,0.828,0.133
1056285,KIRK,3/31/2017,0.573770492,1.31147541,5.655737705,0.01930817,1.557377049,1,30.2,15,11.6,13,17.7,16.25,8.5,6.04,0.051366955,0.047,0.83,0.123
1056288,FII,2/24/2017,-0.744047619,0.78125,-3.53422619,#N/A,1.878453039,1,40.69,13.1,10.8,11.2,16.3,15.61,8.5,6.26,0.042452903,0.045,0.803,0.152
1056358,MTEX,3/14/2017,-3.151862464,-2.865329513,-10.88825215,0.020190046,-3.711048159,0,38.66,13.8,11.6,11.2,17,15.38,11.5,6.03,0.049614778,0.043,0.828,0.129
1056386,INAP,3/13/2017,0,24.11575563,42.4437299,0.064202752,2.134146341,1,34.26,13.5,10,11.2,15.7,15.95,11,6.11,0.0510204,0.048,0.802,0.15
1056696,MANH,2/3/2017,2.371134021,-4.226804124,-12.94845361,0.02633528,1.203069903,1,41.7,12.7,10.4,11.2,15.6,14.85,14.5,5.79,0.056931006,0.047,0.824,0.129
1056903,AWR,2/23/2017,-0.202156334,1.32524708,3.88589398,0.007199978,1.058081945,1,43.73,11.9,9.6,8.8,14.7,15.37,11,5.75,0.03169837,0.045,0.835,0.12
1056943,PFIS,3/16/2017,0.170731707,1.365853659,-8.780487805,0.010065478,0.935730116,0,41.7,12.7,10.4,8.8,15.2,14.79,13.5,5.88,0.067903937,0.055,0.791,0.154
1057083,PCTI,3/15/2017,-1.018675722,2.886247878,3.319185059,0.014328552,1.697792869,1,30.2,15,11.6,11.2,17.9,16.13,18.5,6.07,0.064263612,0.039,0.824,0.137
1057352,CSGP,2/24/2017,0.094527363,-3.388059701,-1.223880597,#N/A,1.150394208,1,41.7,12.7,10.4,11.2,15.7,15.37,13.5,1.72,0.062948759,0.04,0.819,0.14
1057706,FBP,3/16/2017,-0.173611111,-6.944444444,-14.93055556,0.019412844,4.72854641,1,37.64,14.2,12,11.2,17.3,15.15,5.5,5.86,0.061867104,0.052,0.808,0.14
1057877,IDA,2/23/2017,0.432258861,2.432999876,2.260096332,0.007610513,2.450798366,1,39.67,13.4,11.2,11.2,16.3,15.15,11,6,0.036668805,0.042,0.824,0.134
1058057,MRVL,3/28/2017,0.127226463,-3.68956743,-1.908396947,0.012331824,0.063572791,0,33.58,15.8,13.6,11.2,19.5,15.27,11,6.43,0.055678665,0.052,0.815,0.133
1058090,CMG,2/7/2017,-0.646056782,-5.168454259,-0.61829653,0.016740501,1.857984277,1,29.18,15.4,12,11.2,17.9,15.79,8,6.06,0.060405464,0.05,0.808,0.143
1058290,CTSH,3/1/2017,0.686652152,2.478646793,7.502930832,0.005309879,1.518474776,1,33.58,15.8,13.6,11.2,18.7,14.57,14,6.06,0.05627811,0.043,0.845,0.112
1058623,CMLS,3/16/2017,15.25423729,1.694915254,-71.18644068,0.035826192,-17.09782422,0,39.67,13.4,11.2,11.2,16.5,15.38,13.5,6.37,0.045290624,0.038,0.805,0.156
1058811,IMMR,3/3/2017,-28.78965922,-35.95769683,-20.91656874,0.063572525,-24.32179607,0,41.7,12.7,10.4,11.2,16,15.61,12,5.9,0.047259224,0.051,0.831,0.118
1059262,STAN,2/24/2017,-0.50484921,-6.33718613,-2.298392454,0.018352154,-3.555259654,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.057127276,0.045,0.817,0.137
1059556,MCO,2/24/2017,-0.860157843,2.775560876,8.84987142,0.007461678,-1.042126645,0,42.72,12.3,10,8.8,14.9,15.03,13.5,5.98,0.059366069,0.064,0.798,0.137
1059562,LMIA,4/4/2017,0,0.217391304,0.724637681,0.001704083,-0.290065265,0,39.67,13.4,11.2,11.2,16.7,15.44,12,5.57,0.061677709,0.044,0.823,0.133
1060009,KND,2/28/2017,7.878787879,11.51515152,16.36363636,0.049922196,12.7388535,1,41.7,12.7,10.4,11.2,16,15.78,11.5,6.11,0.051003059,0.056,0.819,0.125
1060219,SAL,3/31/2017,-2.564102564,1.025641026,0.384615385,0.006475453,-2.033036849,0,53.21,10.3,9.2,8.8,13.2,14.1,11,5.73,0.054691147,0.042,0.801,0.157
1060349,GBL,3/7/2017,-0.580402868,-4.882212359,-1.399795152,0.014408718,0,0,42.72,12.3,10,11.2,15.3,15.26,8,5.76,0.045436713,0.036,0.826,0.139
1060391,RSG,2/17/2017,0.506585613,2.431610942,3.866936846,0.00904615,3.67485182,1,43.73,11.9,9.6,8.8,14.4,14.62,8.5,5.5,0.051233519,0.054,0.8,0.146
1060523,CFNL,3/15/2017,1.356151114,-1.323861802,-0.064578624,0.006112401,1.100679832,1,28.17,15.8,12.4,11.2,18.6,15.79,14,5.91,0.06597173,0.041,0.806,0.153
1060736,SGEN,2/21/2017,0,6.351145038,10.22900763,0.013445008,-1.674786845,0,43.73,11.9,9.6,8.8,14.6,15.32,8.5,5.94,0.047036258,0.049,0.828,0.123
1060822,CRI,2/23/2017,7.674546454,7.817482133,7.289719626,0.01379265,7.729121799,1,39.67,13.4,11.2,8.8,15.6,14.39,11.5,5.9,0.04470872,0.045,0.82,0.135
1061069,AWX,8/31/2017,-1.515151515,-2.02020202,-14.64646465,0.068426531,-0.523560209,0,39.67,13.4,11.2,11.2,16.1,14.74,8.5,1.78,0.03371453,0.047,0.844,0.11
1061219,EPD,2/24/2017,-1.486725664,-1.769911504,-1.946902655,0.005821981,-2.079661614,0,39.67,13.4,11.2,8.8,15.8,14.45,13.5,5.8,0.023454555,0.057,0.816,0.127
1061630,BXMT,2/14/2017,-0.06377551,0.031887755,0.765306122,0.00427685,-2.168367347,0,37.64,14.2,12,11.2,17.5,15.32,11,5.81,0.055775554,0.055,0.792,0.153
1061983,CYTK,3/6/2017,0,10.91703057,-5.240174672,0.025679682,-2.953586498,0,36.63,14.6,12.4,11.2,17.6,14.57,18,5.95,0.047917099,0.044,0.804,0.153
